,dimCustomerMasterId,distance,seasonYear,events_prior,attended_prior,events_last,attended_last,tenure,atp_last,product_current,product_last,Label,Score
6794,29622,1848.89,2023,1,0,0,0,1,0.0,None,None,None,0.99
6795,29635,196.93,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
6797,29637,2.83,2023,1,1,0,0,1,0.0,None,None,None,0.9478
6800,29661,38.86,2023,48,46,18,18,2,29.61,None,Full Season,Full Season,0.636
6802,29663,2387.55,2023,1,0,0,0,1,0.0,None,None,None,1.0
6804,29682,11.36,2023,18,14,1,0,1,0.0,None,Individual,None,0.6067
6805,29687,196.93,2023,1,0,1,0,0,83.0,None,Individual,None,1.0
6807,29696,10.85,2023,35,19,18,12,1,25.63,None,Full Season,Individual,0.53
6808,29700,62.69,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
6811,29711,63.09,2023,13,13,0,0,2,0.0,None,None,None,1.0
6813,29720,1488.43,2023,1,1,0,0,1,0.0,None,None,None,1.0
6815,29721,27.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
6818,29765,8.55,2023,31,18,1,1,2,0.0,None,Individual,None,0.4667
6821,29769,44.96,2023,6,6,0,0,2,0.0,None,None,None,1.0
6824,29771,19.94,2023,31,26,1,0,2,0.0,None,Individual,None,0.4967
6826,29773,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
6828,29780,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
6829,29781,47.39,2023,1,1,1,1,0,69.0,None,Individual,None,1.0
6830,29789,24.84,2023,17,12,17,12,0,65.53,None,Full Season,Individual,0.72
6833,29813,840.44,2023,35,23,5,1,2,24.0,None,Individual,None,0.55
6835,29818,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
6836,29828,52.24,2023,1,0,1,0,0,32.0,None,Individual,None,1.0
6838,29852,35.95,2023,1,0,0,0,1,0.0,None,None,None,0.84
6839,29864,22.27,2023,1,0,1,0,0,24.0,None,Individual,None,0.98
6842,29868,6.76,2023,1,1,0,0,2,0.0,None,None,None,1.0
6843,29869,72.67,2023,1,1,1,1,0,23.0,None,Individual,None,0.995
6844,29871,196.93,2023,1,1,1,1,0,58.0,None,Individual,None,1.0
6847,29888,196.93,2023,1,1,0,0,2,0.0,None,None,None,1.0
6848,29889,10.7,2023,1,1,1,1,0,58.0,None,Individual,None,0.98
6851,29905,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
6854,29926,10.7,2023,40,26,10,4,2,132.27,None,Half Season,Full Season,0.5073
6855,29935,11.36,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
6857,29939,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
6859,29950,1958.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
6860,29959,32.55,2023,1,0,1,0,0,37.0,None,Individual,None,1.0
6861,29960,1736.38,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
6863,29961,27.17,2023,5,0,3,0,1,32.5,None,Individual,None,0.67
6865,29963,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
6867,29976,47.74,2023,1,1,0,0,1,0.0,None,None,None,1.0
6869,29980,46.25,2023,1,1,0,0,1,0.0,None,None,None,1.0
6871,29996,23.35,2023,1,1,0,0,1,0.0,None,None,Individual,0.62
6874,29997,46.25,2023,13,13,0,0,2,0.0,None,None,None,1.0
6876,30000,48.37,2023,4,0,2,0,1,27.0,None,Individual,None,0.88
6877,30018,17.91,2023,17,11,17,11,0,68.7,None,Full Season,Individual,0.58
6879,30024,50.84,2023,35,22,18,12,1,141.67,None,Full Season,Full Season,0.61
6880,30028,58.74,2023,1,1,1,1,0,32.0,None,Individual,None,1.0
6882,30030,17.91,2023,2,1,0,0,1,0.0,None,None,None,0.97
6885,30032,50.84,2023,14,13,1,0,2,32.0,None,Individual,None,0.86
6887,30054,8.0,2023,1,0,0,0,1,0.0,None,None,None,0.99
6890,30059,196.93,2023,48,34,18,14,2,29.36,None,Full Season,Individual,0.83
6892,30069,12.75,2023,3,0,0,0,1,0.0,None,None,None,0.8883
6895,30077,196.93,2023,13,13,0,0,2,0.0,None,None,None,0.989
6897,30082,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
6900,30092,29.35,2023,31,27,1,0,2,0.0,None,Individual,None,0.5967
6901,30100,196.93,2023,1,0,1,0,0,72.0,None,Individual,None,1.0
6902,30102,12.29,2023,17,10,17,10,0,200.0,None,Full Season,Full Season,0.66
6905,30115,33.3,2023,48,34,18,9,2,24.32,None,Full Season,Individual,0.7683
6906,30139,22.4,2023,17,13,17,13,0,48.0,None,Full Season,Individual,0.8
6908,30141,41.44,2023,1,1,0,0,1,0.0,None,None,None,1.0
6910,30142,1708.04,2023,1,0,0,0,1,0.0,None,None,None,1.0
6912,30145,59.73,2023,4,0,2,0,1,46.86,None,Individual,None,0.68
6913,30146,196.93,2023,1,0,1,0,0,68.0,None,Individual,None,0.8547
6916,30163,56.08,2023,13,13,0,0,2,0.0,None,None,None,1.0
6918,30166,158.35,2023,2,0,1,0,1,55.0,None,Individual,None,0.95
6921,30170,5.79,2023,31,21,1,1,2,0.0,None,Individual,None,0.4467
6924,30171,49.08,2023,31,27,1,1,2,0.0,None,Individual,None,0.6067
6926,30175,56.08,2023,1,1,0,0,1,0.0,None,None,None,1.0
6927,30181,25.94,2023,1,0,1,0,0,68.0,None,Individual,None,1.0
6928,30193,27.58,2023,17,12,17,12,0,156.0,None,Full Season,Individual,0.56
6929,30231,12.75,2023,2,2,2,2,0,37.63,None,Individual,None,0.87
6931,30236,56.49,2023,1,0,0,0,1,0.0,None,None,None,1.0
6933,30261,48.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
6935,30275,38.86,2023,1,0,0,0,1,0.0,None,None,None,0.9817
6936,30277,24.84,2023,2,0,2,0,0,37.0,None,Individual,None,0.9
6938,30282,19.63,2023,1,0,0,0,1,0.0,None,None,None,0.54
6940,30284,23.21,2023,1,0,0,0,1,0.0,None,None,None,0.98
6941,30285,11.04,2023,1,1,1,1,0,60.0,None,Individual,None,1.0
6942,30291,46.25,2023,17,11,17,11,0,47.11,None,Full Season,Individual,0.8
6945,30293,28.66,2023,48,37,18,11,2,28.33,None,Full Season,Individual,0.7217
6948,30303,35.1,2023,1,1,0,0,2,0.0,None,None,None,0.97
6950,30320,12.29,2023,1,0,0,0,1,0.0,None,None,None,0.8483
6952,30332,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
6955,30334,18.62,2023,15,14,1,0,2,0.0,None,Individual,None,0.63
6957,30345,85.08,2023,1,0,0,0,1,0.0,None,None,None,1.0
6959,30351,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
6961,30357,26.22,2023,1,1,0,0,1,0.0,None,None,None,0.9967
6963,30376,10.5,2023,1,0,0,0,1,0.0,None,None,None,1.0
6965,30403,11.04,2023,1,0,0,0,1,0.0,None,None,None,0.99
6967,30416,38.79,2023,4,1,0,0,1,0.0,None,None,None,0.98
6970,30418,48.37,2023,1,1,0,0,2,0.0,None,None,None,1.0
6973,30419,48.37,2023,1,1,0,0,2,0.0,None,None,None,1.0
6975,30438,18.51,2023,1,0,0,0,1,0.0,None,None,None,1.0
6977,30461,46.25,2023,1,0,0,0,1,0.0,None,None,None,0.9633
6979,30479,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
6981,30480,25.94,2023,1,0,0,0,1,0.0,None,None,None,0.9967
6983,30487,46.25,2023,1,1,0,0,1,0.0,None,None,None,1.0
6986,30493,26.68,2023,41,22,18,11,2,38.91,None,Full Season,Individual,0.7633
6989,30500,38.34,2023,31,18,1,0,2,0.0,None,Individual,None,0.5967
6991,30511,41.44,2023,1,1,0,0,1,0.0,None,None,None,1.0
6993,30512,23.35,2023,1,0,0,0,1,0.0,None,None,None,0.57
6995,30516,27.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
6998,30521,23.26,2023,13,13,0,0,2,0.0,None,None,None,1.0
6999,30525,25.94,2023,1,0,1,0,0,24.0,None,Individual,None,0.98
7002,30541,26.68,2023,48,36,18,12,2,24.32,None,Full Season,Individual,0.7825
7005,30547,58.29,2023,31,23,1,1,2,0.0,None,Individual,None,0.5798
7008,30548,41.44,2023,31,26,1,1,2,0.0,None,Individual,None,0.5567
7010,30567,27.58,2023,1,0,0,0,1,0.0,None,None,None,1.0
7012,30571,6.46,2023,2,1,1,1,1,33.0,None,Individual,None,0.67
7014,30579,8.0,2023,1,0,0,0,1,0.0,None,None,None,0.99
7015,30580,25.94,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
7017,30603,29.38,2023,1,0,0,0,1,0.0,None,None,None,1.0
7019,30612,38.24,2023,5,0,2,0,1,30.0,None,Individual,None,0.55
7020,30617,25.94,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
7022,30625,63.09,2023,1,0,0,0,1,0.0,None,None,None,0.8394
7024,30627,13.28,2023,1,0,0,0,1,0.0,None,None,None,0.7883
7026,30639,18.51,2023,1,1,0,0,1,0.0,None,None,None,1.0
7028,30641,11.36,2023,4,2,2,2,1,41.5,None,None,None,0.73
7030,30645,63.09,2023,1,1,0,0,1,0.0,None,None,None,0.7784
7031,30712,167.71,2023,2,0,2,0,0,59.8,None,Individual,None,0.9738
7032,30718,53.53,2023,1,0,1,0,0,80.0,None,Individual,None,0.92
7035,30726,37.83,2023,31,24,1,1,2,0.0,None,Individual,None,0.5967
7037,30737,1.84,2023,1,1,0,0,1,0.0,None,None,None,0.8886
7038,30740,9.54,2023,1,0,1,0,0,37.0,None,Individual,None,0.9946
7041,30742,1782.12,2023,14,13,1,0,2,193.0,None,Individual,None,0.87
7043,30749,38.86,2023,1,0,0,0,1,0.0,None,None,None,0.9817
7046,30770,58.29,2023,14,14,1,1,2,0.0,None,Individual,None,0.8532
7048,30780,196.93,2023,2,0,1,0,1,55.0,None,Individual,None,0.9988
7049,30781,23.26,2023,1,1,1,1,0,37.0,None,Individual,None,0.9
7050,30790,47.74,2023,1,0,1,0,0,24.0,None,Individual,None,0.99
7052,30798,47.74,2023,1,0,0,0,1,0.0,None,None,None,0.9975
7054,30799,21.65,2023,3,0,2,0,1,52.33,None,Individual,None,0.79
7056,30810,10.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
7058,30811,12.75,2023,2,0,0,0,1,0.0,None,None,None,0.8883
7060,30813,72.67,2023,1,0,0,0,1,0.0,None,None,None,1.0
7061,30818,44.96,2023,1,0,1,0,0,60.0,None,Individual,None,0.9618
7063,30828,38.86,2023,1,0,0,0,1,0.0,None,None,None,0.9817
7065,30844,252.41,2023,1,0,0,0,1,0.0,None,None,None,0.9999
7068,30850,22.58,2023,48,34,18,12,2,43.78,None,Full Season,Individual,0.5525
7070,30858,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
7071,30875,44.7,2023,1,0,1,0,0,49.0,None,Individual,None,0.99
7073,30889,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7075,30896,56.08,2023,2,1,1,0,1,149.0,None,Individual,None,0.83
7077,30901,18.62,2023,1,0,0,0,1,0.0,None,None,None,1.0
7080,30903,45.06,2023,31,19,1,0,2,0.0,None,Individual,None,0.6027
7081,30933,44.96,2023,1,0,1,0,0,24.0,None,Individual,None,0.9733
7083,30938,87.69,2023,3,0,0,0,1,0.0,None,None,None,1.0
7086,30940,58.29,2023,31,26,1,1,2,0.0,None,Individual,None,0.5798
7088,30951,38.79,2023,1,0,0,0,1,0.0,None,None,None,0.9817
7089,30958,70.42,2023,2,0,2,0,0,80.0,None,Individual,None,0.95
7092,30971,26.22,2023,48,27,18,10,2,171.74,None,Full Season,Individual,0.63
7094,30976,24.84,2023,1,0,0,0,1,0.0,None,None,None,0.98
7097,30993,44.68,2023,13,13,0,0,2,0.0,None,None,None,1.0
7098,31001,196.93,2023,1,0,1,0,0,44.0,None,Individual,None,0.996
7100,31020,19.18,2023,1,0,0,0,1,0.0,None,None,None,0.85
7102,31021,12.29,2023,1,1,0,0,1,0.0,None,None,None,0.775
7104,31023,22.4,2023,1,0,0,0,1,0.0,None,None,None,0.99
7106,31026,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7109,31039,48.37,2023,31,25,1,1,2,0.0,None,Individual,None,0.5967
7111,31068,10.85,2023,1,0,0,0,1,0.0,None,None,None,1.0
7113,31072,11.45,2023,1,0,0,0,1,0.0,None,None,None,0.6438
7116,31077,54.54,2023,31,19,1,0,2,0.0,None,Individual,None,0.6067
7117,31086,48.37,2023,1,0,1,0,0,53.0,None,Individual,None,0.9898
7119,31100,154.92,2023,2,1,1,0,1,24.0,None,Individual,None,0.9635
7120,31104,196.93,2023,2,1,2,1,0,35.33,None,Individual,None,0.9876
7123,31111,42.31,2023,13,13,0,0,2,0.0,None,None,None,1.0
7126,31118,20.98,2023,31,25,1,1,2,0.0,None,Individual,None,0.4867
7127,31123,38.79,2023,1,0,1,0,0,150.0,None,Individual,None,0.99
7129,31131,22.4,2023,1,0,0,0,1,0.0,None,None,None,0.99
7131,31132,22.4,2023,2,0,0,0,1,0.0,None,None,None,1.0
7132,31135,45.93,2023,1,0,1,0,0,23.0,None,Individual,None,0.995
7133,31141,196.93,2023,1,0,1,0,0,43.0,None,Individual,None,0.9996
7134,31143,49.95,2023,2,1,2,1,0,31.54,None,Individual,None,0.66
7137,31146,46.25,2023,1,1,0,0,2,0.0,None,None,None,1.0
7140,31158,11.04,2023,43,27,18,11,2,41.97,None,Full Season,Individual,0.68
7142,31160,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7144,31173,25.16,2023,1,0,0,0,1,0.0,None,None,None,0.9967
7145,31180,18.62,2023,1,0,1,0,0,124.0,None,Individual,None,0.96
7147,31183,45.06,2023,1,0,0,0,1,0.0,None,None,None,0.9883
7150,31196,48.37,2023,3,2,0,0,2,0.0,None,None,None,1.0
7153,31218,38.61,2023,48,30,18,10,2,29.18,None,Full Season,Individual,0.534
7154,31220,10.5,2023,1,0,1,0,0,44.0,None,Individual,None,0.9229
7156,31221,50.46,2023,4,0,1,0,1,60.0,None,None,None,0.76
7159,31228,47.74,2023,48,39,18,14,2,51.94,None,Full Season,Individual,0.69
7162,31230,19.63,2023,15,13,1,0,2,37.0,None,Individual,None,0.9
7164,31233,20.13,2023,1,0,0,0,1,0.0,None,None,None,0.52
7166,31252,47.74,2023,2,0,0,0,1,0.0,None,None,None,0.9977
7167,31299,32.18,2023,1,0,1,0,0,26.0,None,Individual,None,0.99
7169,31300,67.51,2023,1,0,0,0,1,0.0,None,None,None,0.996
7171,31318,19.18,2023,1,0,0,0,1,0.0,None,None,None,0.85
7174,31320,44.68,2023,34,21,4,4,2,30.93,None,Full Season,Individual,0.505
7176,31339,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7179,31340,29.35,2023,42,36,18,17,2,55.16,None,Full Season,Individual,0.55
7180,31370,28.09,2023,17,13,17,13,0,42.0,None,Full Season,Full Season,0.65
7182,31381,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
7184,31389,1254.98,2023,1,0,0,0,1,0.0,None,None,None,1.0
7186,31390,87.69,2023,18,16,1,0,1,0.0,None,Individual,None,0.6067
7188,31394,48.37,2023,1,0,0,0,1,0.0,None,None,None,1.0
7191,31395,11.08,2023,48,32,18,13,2,63.23,None,Full Season,Individual,0.48
7193,31430,14.62,2023,3,1,1,1,1,33.0,None,Individual,None,0.75
7195,31434,479.61,2023,1,0,0,0,1,0.0,None,None,None,0.9999
7197,31443,13.28,2023,1,0,0,0,1,0.0,None,None,None,0.7883
7199,31444,52.24,2023,2,1,1,1,1,69.0,None,Individual,None,0.9
7200,31452,55.5,2023,1,0,1,0,0,42.0,None,Individual,None,1.0
7202,31473,125.91,2023,1,0,0,0,1,0.0,None,None,None,1.0
7205,31478,8.11,2023,31,23,1,1,2,0.0,None,Individual,None,0.4767
7208,31487,26.81,2023,48,30,18,12,2,121.6,None,Full Season,Individual,0.54
7210,31490,52.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
7211,31503,44.7,2023,2,0,2,0,0,48.26,None,Individual,None,0.97
7213,31505,22.27,2023,1,0,0,0,1,0.0,None,None,None,1.0
7216,31510,52.45,2023,31,26,1,1,2,0.0,None,Individual,None,0.5767
7218,31534,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7220,31535,16.19,2023,2,0,0,0,1,0.0,None,None,None,0.9167
7222,31546,12.29,2023,1,0,0,0,1,0.0,None,None,None,0.8483
7223,31547,24.84,2023,1,1,1,1,0,37.0,None,Individual,None,0.95
7225,31554,11.45,2023,2,0,0,0,1,0.0,None,None,None,0.7655
7227,31556,17.84,2023,3,0,1,0,1,32.0,None,None,None,0.85
7229,31566,76.36,2023,1,0,0,0,1,0.0,None,None,None,1.0
7231,31569,51.41,2023,18,12,1,0,1,0.0,None,Individual,None,0.6867
7232,31572,82.62,2023,17,9,17,9,0,28.0,None,Full Season,Individual,0.87
7234,31573,11.98,2023,1,0,0,0,1,0.0,None,None,None,0.8483
7236,31578,13.28,2023,1,0,0,0,1,0.0,None,None,None,0.7883
7237,31581,196.93,2023,1,0,1,0,0,54.99,None,Full Season,None,1.0
7239,31584,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
7241,31589,16.19,2023,2,0,0,0,1,0.0,None,None,None,0.9167
7244,31591,50.46,2023,31,22,1,1,2,0.0,None,Individual,None,0.5567
7246,31600,62.69,2023,1,0,0,0,1,0.0,None,None,None,0.9495
7249,31616,25.94,2023,16,13,1,0,2,26.0,None,Individual,None,0.83
7251,31619,41.44,2023,2,1,1,1,1,38.0,None,Individual,None,0.91
7253,31622,47.74,2023,1,0,0,0,1,0.0,None,None,None,0.9975
7255,31625,24.84,2023,1,0,0,0,1,0.0,None,None,None,0.98
7256,31626,46.25,2023,1,0,1,0,0,37.0,None,Individual,None,0.9958
7258,31633,46.07,2023,1,0,0,0,1,0.0,None,None,None,0.9883
7260,31650,26.81,2023,1,0,0,0,1,0.0,None,None,None,1.0
7261,31664,62.25,2023,1,0,1,0,0,69.0,None,Individual,Half Season,0.57
7264,31677,25.94,2023,13,13,0,0,2,0.0,None,None,None,1.0
7265,31681,41.44,2023,2,1,2,1,0,32.25,None,Individual,None,0.98
7266,31684,8.0,2023,1,1,1,1,0,38.0,None,Individual,None,0.92
7267,31699,196.93,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
7269,31712,28.09,2023,1,0,0,0,1,0.0,None,None,None,1.0
7271,31716,879.77,2023,5,0,0,0,1,0.0,None,None,None,0.9599
7273,31738,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7276,31745,45.26,2023,31,20,1,0,2,0.0,None,Individual,None,0.6067
7277,31749,58.46,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
7279,31766,23.35,2023,18,18,1,1,1,0.0,None,None,Individual,0.6633
7282,31771,60.17,2023,2,2,0,0,2,0.0,None,None,None,1.0
7284,31783,56.49,2023,1,0,0,0,1,0.0,None,None,None,1.0
7285,31790,9.54,2023,1,1,1,1,0,33.0,None,Individual,None,1.0
7287,31805,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7290,31807,33.23,2023,32,17,2,0,2,43.13,None,Individual,None,0.5
7293,31812,17.51,2023,2,1,1,0,2,69.0,None,Individual,None,0.86
7296,31813,47.74,2023,31,27,1,0,2,0.0,None,Individual,None,0.6126
7298,31817,1.84,2023,1,0,0,0,1,0.0,None,None,None,0.9428
7300,31820,110.92,2023,1,1,0,0,1,0.0,None,None,None,1.0
7302,31840,50.46,2023,1,0,0,0,1,0.0,None,None,None,1.0
7303,31877,32.18,2023,2,0,2,0,0,45.6,None,Individual,None,0.8
7305,31881,49.08,2023,3,1,1,0,1,58.0,None,Individual,None,0.87
7307,31882,10.7,2023,1,1,0,0,1,0.0,None,None,None,1.0
7308,31894,196.93,2023,17,13,17,13,0,208.0,None,Full Season,Full Season,0.52
7310,31896,23.35,2023,26,21,17,16,1,200.0,None,Full Season,Individual,0.54
7312,31906,5.68,2023,20,13,17,12,1,34.0,None,Full Season,Individual,0.57
7315,31910,8.0,2023,31,23,1,0,2,0.0,None,Individual,None,0.5367
7316,31912,35.95,2023,1,1,1,1,0,44.0,None,Individual,None,1.0
7318,31934,38.67,2023,1,1,0,0,1,0.0,None,None,None,0.9917
7319,31951,196.93,2023,1,0,1,0,0,77.0,None,Individual,None,1.0
7321,31983,50.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
7324,31990,238.4,2023,31,27,1,0,2,0.0,None,Individual,None,0.6467
7325,31999,26.22,2023,1,0,1,0,0,55.0,None,Individual,None,1.0
7326,32002,5.77,2023,1,0,1,0,0,33.0,None,Individual,None,1.0
7328,32011,63.66,2023,4,2,0,0,1,0.0,None,None,None,0.9732
7330,32012,29.35,2023,1,1,0,0,1,0.0,None,None,None,1.0
7333,32023,52.45,2023,48,43,18,17,2,42.05,None,Full Season,Individual,0.73
7335,32031,158.44,2023,1,1,0,0,1,0.0,None,None,None,1.0
7337,32043,35.95,2023,1,0,0,0,1,0.0,None,None,None,0.84
7340,32046,18.51,2023,31,19,1,1,2,0.0,None,Individual,None,0.4567
7342,32048,25.94,2023,1,0,0,0,1,0.0,None,None,None,0.9967
7343,32078,196.93,2023,1,1,1,1,0,60.0,None,Individual,None,1.0
7345,32079,38.61,2023,19,14,2,2,1,11.5,None,None,Individual,0.4933
7347,32085,196.93,2023,1,1,0,0,1,0.0,None,None,None,1.0
7349,32088,1.84,2023,1,0,0,0,1,0.0,None,None,None,0.9428
7351,32121,19.18,2023,1,0,0,0,1,0.0,None,None,None,0.85
7353,32123,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7356,32126,19.63,2023,15,15,0,0,2,0.0,None,None,None,0.4969
7359,32127,32.18,2023,31,18,1,0,2,0.0,None,Individual,None,0.5667
7361,32134,11.08,2023,1,1,0,0,1,0.0,None,None,None,0.9708
7364,32136,41.92,2023,31,24,1,1,2,0.0,None,Individual,None,0.5567
7367,32141,17.84,2023,13,13,0,0,2,0.0,None,None,None,1.0
7369,32145,196.93,2023,3,1,1,1,1,24.0,None,Individual,None,0.96
7370,32150,22.58,2023,1,0,1,0,0,47.0,None,Individual,None,0.99
7372,32163,11.08,2023,1,1,0,0,1,0.0,None,None,None,0.9708
7374,32172,27.17,2023,1,0,0,0,1,0.0,None,None,None,1.0
7375,32177,196.93,2023,1,0,1,0,0,26.0,None,Individual,None,1.0
7378,32183,8.55,2023,13,13,0,0,2,0.0,None,None,None,1.0
7380,32193,13.37,2023,2,1,0,0,1,0.0,None,None,None,0.83
7382,32203,10.5,2023,2,2,0,0,1,0.0,None,None,None,1.0
7384,32207,50.84,2023,18,16,1,1,1,0.0,None,Individual,None,0.5617
7387,32218,170.98,2023,31,25,1,1,2,0.0,None,Individual,None,0.6167
7389,32225,47.74,2023,1,0,0,0,1,0.0,None,None,None,0.9975
7392,32236,18.51,2023,25,14,1,0,2,0.0,None,Individual,None,0.5467
7393,32247,14.62,2023,1,0,1,0,0,70.0,None,Individual,None,0.52
7395,32269,11.08,2023,18,12,1,1,1,0.0,None,Individual,None,0.6267
7397,32277,59.13,2023,1,0,0,0,1,0.0,None,None,None,1.0
7400,32280,53.53,2023,31,25,1,1,2,0.0,None,Individual,None,0.5642
7403,32284,37.83,2023,32,22,2,0,2,40.0,None,Individual,None,0.53
7405,32288,168.97,2023,1,0,0,0,1,0.0,None,None,None,0.9974
7407,32309,8.55,2023,35,25,18,14,1,194.56,None,Full Season,Full Season,0.59
7409,32311,76.36,2023,2,1,1,0,1,58.0,None,Individual,None,0.98
7411,32316,33.3,2023,1,0,0,0,1,0.0,None,None,None,0.99
7413,32325,11.04,2023,1,0,0,0,1,0.0,None,None,None,0.99
7415,32335,53.83,2023,2,0,0,0,1,0.0,None,None,None,1.0
7417,32338,46.25,2023,18,6,1,1,1,0.0,None,Individual,None,0.6747
7419,32341,38.24,2023,2,1,0,0,1,0.0,None,None,None,1.0
7421,32343,2.83,2023,1,0,0,0,1,0.0,None,None,None,0.98
7422,32365,53.53,2023,1,0,1,0,0,69.0,None,Individual,None,0.98
7425,32408,11.36,2023,48,40,18,14,2,24.32,None,Full Season,Individual,0.56
7426,32442,67.51,2023,1,0,1,0,0,48.0,None,Individual,None,0.9981
7427,32443,1981.1,2023,1,1,1,1,0,53.0,None,Individual,None,1.0
7428,32447,35.1,2023,1,0,1,0,0,124.0,None,Individual,None,0.99
7430,32466,11.98,2023,18,11,1,1,1,0.0,None,Individual,None,0.6267
7432,32473,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7433,32478,52.21,2023,1,0,1,0,0,58.0,None,Individual,None,1.0
7436,32481,17.0,2023,28,15,1,1,2,0.0,None,Individual,None,0.5067
7439,32490,27.17,2023,31,20,1,0,2,0.0,None,Individual,None,0.5367
7441,32492,32.18,2023,1,0,0,0,1,0.0,None,None,None,1.0
7444,32502,59.73,2023,31,20,1,1,2,0.0,None,Individual,None,0.5867
7446,32528,17.84,2023,1,0,0,0,1,0.0,None,None,None,1.0
7449,32539,8.04,2023,31,23,1,1,2,0.0,None,Individual,None,0.4767
7451,32565,45.06,2023,1,0,0,0,1,0.0,None,None,None,0.9883
7453,32576,29.35,2023,1,0,0,0,1,0.0,None,None,None,1.0
7455,32582,32.18,2023,2,0,1,0,1,47.0,None,Individual,None,0.98
7458,32586,11.08,2023,9,7,1,0,2,0.0,None,Individual,None,0.62
7461,32595,6.89,2023,2,1,0,0,2,0.0,None,None,None,0.99
7464,32605,61.71,2023,31,26,1,1,2,0.0,None,Individual,None,0.5867
7466,32611,44.68,2023,1,0,0,0,1,0.0,None,None,None,0.9933
7468,32613,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7470,32645,47.39,2023,1,1,0,0,1,0.0,None,None,None,1.0
7471,32659,2007.24,2023,1,0,1,0,0,157.0,None,Individual,None,0.81
7473,32661,196.93,2023,1,0,0,0,1,0.0,None,None,None,0.9972
7474,32702,196.93,2023,1,1,1,1,0,72.0,None,Individual,None,1.0
7476,32727,35.95,2023,2,1,1,1,1,0.0,None,Individual,None,0.99
7479,32739,5.79,2023,31,25,1,0,2,0.0,None,Individual,None,0.4567
7481,32750,11.36,2023,1,0,0,0,1,0.0,None,None,None,0.8783
7484,32758,59.73,2023,31,22,1,1,2,0.0,None,Individual,None,0.5867
7486,32759,23.26,2023,1,0,0,0,1,0.0,None,None,None,0.98
7488,32797,52.45,2023,1,0,0,0,1,0.0,None,None,None,1.0
7489,32801,108.54,2023,1,1,1,1,0,55.0,None,Individual,None,0.99
7492,32806,17.84,2023,13,13,0,0,2,0.0,None,None,None,1.0
7493,32815,61.71,2023,1,0,1,0,0,23.0,None,Individual,None,1.0
7495,32826,17.84,2023,1,1,0,0,1,0.0,None,None,None,0.998
7496,32830,11.36,2023,1,0,1,0,0,23.0,None,Individual,None,0.8182
7498,32831,49.08,2023,2,0,0,0,1,0.0,None,None,None,0.995
7499,32845,1.84,2023,1,0,1,0,0,42.0,None,Individual,None,0.9415
7501,32849,25.16,2023,1,1,0,0,1,0.0,None,None,None,0.9967
7504,32863,3.97,2023,48,26,18,9,2,53.5,None,Full Season,Individual,0.44
7506,32886,21.65,2023,14,6,0,0,1,0.0,None,None,None,0.59
7507,32891,59.73,2023,1,1,1,1,0,80.0,None,Individual,None,1.0
7510,32898,10.45,2023,25,18,1,1,2,0.0,None,None,Individual,0.5633
7512,32915,11.98,2023,2,0,0,0,1,0.0,None,None,None,0.8983
7513,32919,46.24,2023,1,1,1,1,0,25.0,None,None,None,0.6742
7515,32921,51.41,2023,1,0,0,0,1,0.0,None,None,None,0.99
7518,32924,196.93,2023,8,7,0,0,2,0.0,None,None,None,0.98
